iteration,chain,θ[1],θ[2],θ[3],θ[4],θ[5],θ[6],θ[7],θ₂[1],θ₂[2],λ[1],λ[2],λ[3],λ[4],λ[5],λ[6],λ[7],μ,δ,lp
687,1,1.0968041283804493,0.5019251601929648,-0.015343666006937276,-0.3186221864283459,1.4547799986300805,0.8646185126274276,2.074276469792936,-0.5931005346833577,1.11352893402586,2.261809041793031,1.1077270267595152,0.5954651588969408,0.4138107134027581,3.475491814504021,1.7117944652246802,7.309184907272043,0.743378258675977,1.7450172954063619,-13.427922553502725
688,1,2.118466973249129,-1.974121136682115,-0.18239633716563056,0.5245947556058309,-1.0342910162177847,-0.2751884828970313,1.2521683982330176,1.0930384165993368,-0.5480593802560283,7.7072417038116106,0.056758754850906604,0.48729986576539763,1.138274713376603,0.1753188050177257,0.4359506720749341,2.7253642199464405,1.7272304129456182,0.7603095012393488,-14.721466313738569
689,1,0.5827215240826971,-0.5379943056386697,-0.2678776567830662,1.4907620229890366,0.06251016076983196,2.062004274031437,0.6213946587869863,-0.6707833399121425,0.01879214228914171,1.2205063686446378,0.3180352139100792,0.43979208926619273,3.6288450426710117,0.6537777565436164,7.20233391846749,1.2784821967497217,0.7150579647768858,1.00944035280359,-12.27811479770542
690,1,-0.6196508188141361,0.6660252625922575,1.8618990771493182,0.312013211047957,-0.7008036475380602,-0.47021135092966476,-1.5285996738570597,1.52949647061488,1.0504229342459193,0.28834979133379646,1.3488202413847592,5.664841371452998,0.8819815454304829,0.261593272350165,0.3449852484035222,0.0968763739568831,2.1484534018489554,1.6908163626481645,-13.712030013492503
691,1,-0.09866083444959847,1.0926039918126955,0.08155343695251753,0.5038094821575596,0.7262442896856607,-0.04913074207789782,-0.654832778388412,0.9964033487730839,0.9157859023743561,0.5388096085634088,2.2504378340017044,0.6688898536671664,1.1102346380200154,1.4498979108199803,0.5718052083214565,0.2764295357533909,1.6457589973738997,1.5807397776873118,-10.397510008228974
692,1,0.6934519683991447,0.3850908368419273,-0.7840095436687093,-0.5582792530954072,-1.2220721394789047,-2.0117909391905116,-0.4241937189852087,1.597955826301537,1.4461798356897693,1.3939512801898442,0.9628178863747251,0.2367355810651713,0.3103870835806923,0.1399476902347168,0.054250171404933545,0.36457154552250526,2.223267394449575,2.060791058037127,-14.231006610036783
693,1,0.7653594872771001,0.9812960666778507,0.3485804233196334,1.0934922402297949,0.25051286680828394,-0.8410906146572437,0.1185679391119285,1.106181392866852,0.6783830599982862,1.519576054941502,1.9690580476774442,0.9215451636888612,2.2528378502734663,0.8192347879575386,0.22106273751581101,0.699269910612156,1.7386182636900913,1.4038121916136856,-10.937466814297403
694,1,0.028186504437657627,-2.0616703441671618,-1.2977873395323012,-0.4321791337905419,-0.5548650678052262,-1.0322136128311474,-1.0688596317793027,0.3297002434848779,0.3463896153852203,0.6273967303452593,0.051098281473141535,0.12779283440376324,0.36109472442172974,0.31166135497546194,0.1757563996826328,0.16819494958625084,1.179216366571761,1.1890977279070074,-12.70384629085083
695,1,0.4367133061431111,-0.20846760628282507,-0.16308765467025485,0.28136012584242903,0.8771977709106666,0.5612023784756633,0.006186521409646681,0.9799767909449904,2.56447691192434,1.024347646331852,0.47229044761216216,0.49872263193132765,0.8501284281336359,1.7378302026526882,1.189392715994499,0.6110501929633289,1.6322972778068154,3.6046996627484926,-12.751095305182067
696,1,0.4684189401755457,0.3246156656830651,0.10737963097395956,0.12046130820680079,-0.17835808922321889,-0.29565238850623704,0.8011330256149761,-0.1725191677898407,-0.3266041928749586,1.0640716492901465,0.8954210707961963,0.6899442768562836,0.7008604881033504,0.4896670017988135,0.4253755444606037,1.5862292054957103,0.9173560694484719,0.8493345687071577,-8.894597886569679
697,1,0.6546750372292875,-0.5779677969672693,-0.025477883088582103,1.576344523497184,1.0494467152258427,0.462520060768231,0.31953468649082944,-1.143815244952579,-0.5927809153576244,1.3305734898547283,0.30313975070319366,0.5882675252099681,4.021332953715987,2.136857000877625,1.0565660490013096,0.8899781419084206,0.5644476579879545,0.7434970671980005,-11.43305955722651
698,1,-0.2684045438343886,0.6573979906513955,-1.3026944678261958,-0.7579367155037887,1.2504520553197547,2.635310035137733,-1.4802548857436508,0.9520771406173942,-1.431109902076198,0.439514112244419,1.33492830832588,0.12704253067367755,0.24425950870439328,2.7197568049988465,14.330240750682444,0.1026627573776171,1.6096851008123565,0.48892070944053523,-16.485378970193462
699,1,0.9846498217896849,-1.7785287188153216,-0.872709006373654,-0.05443766796187804,-0.5490375096615288,-0.26902532915515937,-0.7052977053160318,0.9200578970116927,-0.6180839302432221,1.9769985013537916,0.07177389398423929,0.21283228715988373,0.5681753452049438,0.31384846296254526,0.4391868214749542,0.2601863311487126,1.5841198422332434,0.7341499606874281,-11.768986844464589
700,1,-0.4730382631094356,0.9670980954567593,1.9960548840872783,0.9592707444041195,1.2211178102126679,1.4653371795503674,1.0391396180858576,1.0629122105539957,1.0652442627740903,0.343816939547155,1.9357942638754788,6.654317292299132,1.9176968204322766,2.625683839113532,3.519801568586785,2.1105900262738864,1.7014079348672038,1.7033929780242678,-14.793526796214415
701,1,1.3974576751098573,-1.3193813839409674,-0.24745143194535227,0.5203555499849811,0.15959523205533654,-0.6115471926911811,-1.2029732512877107,-0.3128008822608408,0.4679468600742351,3.2444609204039794,0.1245238941349496,0.4507052421001513,1.1324989599203206,0.7345584404923058,0.29116748392801645,0.14319214181637965,0.8552166578683132,1.2636109176665624,-11.364987401681502
702,1,-0.169784735291187,-0.8319024576662793,0.6478919051668194,1.3804977783877859,0.627900063749429,-0.4483816096690042,-1.215623439709009,-0.6333645567584885,-1.0889509059680447,0.49473071113724915,0.22351361508010872,1.3197869026772997,3.179097444635933,1.2885017077648995,0.35414178210823866,0.14103486810497803,0.7285621983189728,0.5801460174025955,-11.623664916244937
703,1,0.8043707392071249,0.01895386305125046,1.142928067732733,-1.01950959174654,-1.239051544840143,-2.203142629010111,-0.28229088033037103,1.3653259851903088,-0.7174046239294796,1.592404100283244,0.6204840595591202,2.390526611660888,0.17845630277795194,0.13712506946460418,0.04311987915935592,0.43225090687108697,1.979141159138079,0.6985822799875016,-14.190754132148538
704,1,0.6024962226552634,1.1660745681084688,0.47380852724115613,1.3908496431412956,-0.18362407557704763,1.253253008567261,-1.3637758862171003,0.08770909273301802,-2.5077948948210262,1.2498149085450243,2.4578561389112665,1.0709758398231768,3.2188352540347624,0.48658246224977963,2.7289136791504967,0.11806368892604449,1.0448303694616756,0.28539033267507846,-15.091778068290065
705,1,0.31161735660419415,-1.1037575233503698,1.2826762009741577,-0.4003793885095963,0.1765181319598466,1.2972520874768037,-0.7639188849339279,0.3449173647836597,0.522699445167596,0.8815626813469939,0.16129681690987244,2.826986889697854,0.37514027127824734,0.7496279654063828,2.8768688704871597,0.24251234518506584,1.1882227250797666,1.2986817643669013,-11.175808963451242
706,1,0.41206058808490603,0.4156015046000736,-0.17130010516928412,-2.0536809526379827,0.1235610243772963,0.6585401551258537,-0.6439223010195461,0.1000874576725738,-0.05149530831783644,0.9944879530878183,0.9987226220627154,0.4938318885931831,0.05159053037681666,0.7034723049323535,1.3367592119827918,0.2800725054709981,1.0513170682428314,0.974580990041103,-11.00330448809633
707,1,0.6418838706838517,2.5479354008964723,0.6293215639440636,2.3147056217105306,0.11396949903671898,0.07668231001912254,-1.7147692362791769,1.5931569508048915,-1.5392110935858987,1.3103059306830869,12.903808251247566,1.2907015099570889,9.753700447211466,0.6954218764128409,0.6649913619383407,0.07748095741917276,2.2179391976333394,0.4631957413265396,-18.53270683593943
708,1,-0.8916897551782829,-1.8227998409985857,0.12163831430060668,-0.2952655579578791,0.9377680412526768,2.1243979422083945,1.7029618361826446,-0.25675530572221267,0.11903193950418062,0.2080394182925396,0.06806039479754078,0.701851087982415,0.42557304820349207,1.8688469744695426,7.762291062630526,4.681198671010782,0.8795211627338433,1.061322709904766,-14.56661376396395
709,1,-0.702263092016056,-1.037232418354902,1.0721898980537956,-0.46776617977683943,0.506291730330447,-0.2778869067847583,0.8105586730326305,-0.9805512784438386,-0.26823806303181597,0.2611355362632291,0.17470107612321215,2.195978817524089,0.3459989925159698,1.113546621752562,0.4345412995082972,1.6042725398558726,0.6124575535924096,0.8744859670177159,-10.751152396959386
710,1,-0.33743607240576184,-2.464583059962322,0.09128863936921056,0.5813818105432778,0.3081407584107395,-0.5500718585135126,-0.22078585454213054,0.5223233404012592,-0.2823826550444157,0.4045729199607737,0.03150844505951235,0.6767498089743318,1.2185457903464567,0.8778925353734535,0.3134591500669006,0.46536044392064574,1.2984375671277908,0.8683231616846387,-11.937051295646329
711,1,1.503363219485842,0.16213849237962363,-0.06655227647699179,-0.9102406602070084,0.9258815750302817,-0.4010391694589221,0.21762490288499764,1.3925535644056444,1.4882799131302549,3.6841353710300635,0.7368036728809607,0.5599752280970246,0.20345940210683713,1.84237940302644,0.37484337633995374,0.7875329116863862,2.006269007917726,2.1046305826710685,-12.439941478719433
712,1,0.027891604986122094,-0.00019744369365002804,-0.28398596582187774,0.02675549574864953,0.2577207894799737,0.9636076860444462,-0.2189426175408269,-0.19705740034105806,1.0663919578413543,0.6271747468832479,0.6063869699511693,0.43137255781087547,0.6263202826462906,0.8263514988112484,1.9277031630343004,0.46639090663974386,0.9061696850165731,1.7043707464016675,-9.4209772690605
713,1,1.8469798827515382,-2.122603154193433,-1.7174265582502997,-0.7652776431052084,-1.4854875604793294,-1.5240131307324154,1.2106068180405936,-1.0622928046286264,-0.06010050877137347,5.564325977827624,0.04749533491729673,0.07723428070727292,0.24211724862022183,0.10202013608580945,0.09741103716099916,2.5927735764003894,0.5879305782147263,0.9703967656297884,-17.559906272987696
714,1,-1.241729326882538,0.4723252651885846,1.2600022560073862,1.6251761271819405,-1.3809378694848295,-0.9554034420661602,-0.26827154021339783,-0.909306039421005,0.3528775857988506,0.1366851473941032,1.069071289907047,2.7511051597178042,4.2640156308070525,0.11565710655496836,0.19272631943020507,0.43958426620479457,0.6346681470845191,1.1929614068161423,-13.188897212114954
715,1,0.4360924389246075,-0.439274219155127,1.8040728979254015,-0.10327337162154539,0.7206901222806401,0.6238563120456817,0.30460278883865116,-1.5284478311014678,-0.6801298433249395,1.0235847499128172,0.35803337775098476,5.28507852610844,0.5358355118178061,1.440266472386709,1.2822643961164395,0.8741732876179888,0.465695209575077,0.7117241149499196,-11.99473982424055
716,1,-0.4598081522379292,0.010083241595379726,1.770913511550889,0.7848526047609324,0.7314117420348176,-1.2994373317804804,0.07734474181954187,0.621753050478763,-0.30348084470174763,0.34931898304401104,0.6139141938164061,5.078907674990251,1.5555405809695342,1.4589165780797702,0.12754005611231115,0.6655201858065248,1.364620714567152,0.8592112838417233,-11.606353643241002
717,1,0.6369307132496085,0.9801996099413227,0.6261935796201911,-0.14378507993625267,-1.3484353318095554,-0.07308650228181635,-0.8745508322836595,1.729358720172655,-0.8023243717243733,1.3025408486740535,1.966468966986751,1.2858658382699255,0.5104094174915995,0.12025721182818329,0.5556015919983908,0.2123624065889161,2.3742446863048183,0.6695414620722683,-12.27151138725
718,1,0.367282732943538,-0.8417195330197121,1.196484176822172,-0.1922893611228605,0.6853357662709088,-0.8029489224143083,0.9688331328208052,0.6570818010115479,0.36954016205386114,0.9424610182448284,0.22089596395804112,2.549203639568356,0.48154902612766687,1.3804408704990059,0.23141591099208783,1.9398288729888586,1.3889400475168068,1.2029418291798342,-10.737098854017779
719,1,-0.5685242666965348,1.7115957027449347,-1.039732689239052,-1.2342138648321048,0.6924345334857519,1.2417513841560726,0.47711859047492833,0.6139296418624388,-0.6154865038012848,0.3065945402717433,4.729951001190873,0.17417770164573593,0.13792342518480485,1.392250413074039,2.691508079810109,1.0752382969224816,1.3592931485636963,0.7351040303448865,-12.701394346245372
720,1,-0.37933929753433093,0.5301757218789586,0.6148786606142346,0.7890673536398667,-0.22856909683982776,-2.304117965137253,-0.4630648130179112,-0.5749335444333707,0.44846203307377863,0.38473243626404796,1.1459235047178202,1.2685244730005043,1.56342796566728,0.4610342626906995,0.038199167447900015,0.34795651092559776,0.750161492560391,1.2513600709092239,-12.036940239121956
721,1,-0.11485257696305687,0.851143720206447,0.8508676011818243,1.3143132328853986,-0.05446096805271786,1.0574346323126051,-0.4391593998901207,0.41090235936428604,-0.057753325254706486,0.5284415412589734,1.6843377574193084,1.683779756630737,2.9363751528990645,0.5681594591824448,2.157438328311763,0.3580827121047645,1.2280790242900097,0.9715362838100275,-10.608048233060455
722,1,-0.2529730581992701,-1.451094475969119,1.2064222938017757,-0.49718095086194636,-0.055823879830628545,-0.17137114476511284,-1.545836665939457,0.7495517137609805,2.8885855441198798,0.4477287629161919,0.10631877662683663,2.579786781172803,0.333999046421709,0.5672309971741047,0.493789792446177,0.0948931270441648,1.454665324850423,4.238853247043867,-15.870528691404724
723,1,0.19765560645098593,-0.8507329432299753,-0.7088125602590873,0.03270359907951247,0.07594009649093354,0.6409571929847826,0.6724336190121281,-2.723450850310298,0.6057013385655193,0.7688854561519899,0.21851960744635918,0.2590912216083415,0.6308067765874918,0.6643993469164599,1.308849662985725,1.3592326911089783,0.25621830982438976,1.353712298519398,-13.230005643591912
724,1,-0.9537091530119658,0.5042423112125317,-0.059107975372424494,0.7504331370338779,-0.17168165418218959,-2.0246980843185063,-0.08664220477571563,-2.490472284351786,0.33092084458158855,0.19311855894752025,1.1108114379715208,0.5649999872246646,1.492600296617716,0.493605835063872,0.05341638733387316,0.546636820083428,0.2878729211658065,1.1799362626210412,-14.359851649864078
725,1,0.8680119620869758,-0.9549175340912124,-0.7913782634871754,-0.38143247701208033,0.2312628610951616,1.2318236024468479,-1.5067512534005103,0.8974120086314186,-0.25950740712042064,1.7187793428735794,0.19283872890612888,0.23465148312341058,0.38376727208060235,0.8005273614451816,2.6596334776332866,0.09944987763694876,1.566284108734797,0.8783117293346638,-11.84591989852094
726,1,-0.0012217877244159975,0.25119177496707357,-0.5556172919100058,-0.5114476655424047,-0.9362661598721886,-1.1120255674695116,-1.8006290342540792,-0.3435400347628277,-0.11225689924295595,0.6056420492304166,0.8199024821202275,0.31138015488935655,0.328329632324147,0.1972034401774944,0.15970439864537692,0.06989544187438208,0.8421728360122306,0.945417689546334,-11.330181579328807
727,1,-1.6363846535685937,-0.7273397168181294,0.7392575989477214,-1.1809569284188683,-0.844383905728516,0.04948321510797836,-0.37132100260659967,-0.760346088457609,-2.124062767634599,0.08512269571702971,0.2533945141808228,1.472717183545125,0.14702563581590902,0.2201908327846452,0.6436371509472086,0.38845218094225004,0.6837430811804763,0.34575273994821115,-13.815956665527173
728,1,0.21899534963447143,1.1203452156560447,-2.120175868542729,1.1492806223146335,0.35130879611988314,0.4561015651711778,-0.634682982078156,0.3698066963342507,0.6139570877115496,0.7888291035140923,2.3266146213000964,0.0476338782838453,2.4088193875268478,0.9245672907934566,1.0484594310124622,0.283194998355168,1.2031021524799062,1.3593118021690134,-12.453993459697585
729,1,-0.02681261145308854,-0.06613955381021516,0.635602391052884,0.1515017103429873,-0.9940754471234434,-1.3179130578814238,1.3720766949837657,-0.4764586098655312,0.8128125523357211,0.5873260665440054,0.5602526341497766,1.3004662698330631,0.7274587754512842,0.18398693367176283,0.1247434975623485,3.147133485662727,0.7880219730492449,1.501412416646002,-11.234141226959684
730,1,0.5548537585733434,2.141573596304538,0.9331564704832606,1.002041033293321,-0.5724007860255858,1.4032513979548515,-0.6405740093562874,1.0592349026706827,0.9889058988460987,1.1803659414674523,7.923938087883582,1.8585335533361667,2.0186909160152604,0.3051716288100788,3.267096524702046,0.28120008655845813,1.6982825086305264,1.639601048975432,-14.058483326630137
731,1,0.5052718063795743,-0.3171320417304734,0.10933762947378925,0.9357881453218067,1.6769785313278642,-1.4370658623551817,-0.06693650655711618,-1.3724630717171815,0.697511094034945,1.1121845759885167,0.4145513407992005,0.6915672746368144,1.864412097887955,4.5374910974449305,0.10812373266390886,0.5597170964186595,0.5034698064961886,1.4173026841231942,-12.518246245381281
732,1,-0.8104008010606243,0.32030816672097173,0.15052737560536464,-0.32121744667295865,-0.0014791785404724806,0.3331192085192821,0.6328464968416109,0.2794104831337145,-0.8695151525415257,0.2293557559926224,0.890804581987756,0.7266087264613442,0.41252398229206344,0.6054550140750349,0.9046049501308665,1.2961726364678707,1.149934795919033,0.6474215984136024,-9.385835809384194
733,1,-1.2318303699196862,-0.5478169647208234,-0.28733907213632426,-0.3978219859422573,-0.15175724062515922,-1.6446050276656998,-0.13937554255220988,0.26875965628836557,-1.0909988323931266,0.13831847761744306,0.3143084791469056,0.4296403195185326,0.3762933012618662,0.5055498203753556,0.0842871351811079,0.5131173789767216,1.143827194906157,0.5795522732608309,-11.304460431875153
734,1,-0.632306915273021,0.6428806909207698,-1.1157697756105034,-1.2196652354063542,1.6271585317761383,0.029861309875404144,0.5377014975872144,0.080452573823728,-1.1309935404986804,0.28400361889115566,1.3118742358489919,0.15898844843829743,0.14035248333088676,4.274171310629017,0.6286589192196128,1.1563191310861178,1.041046322698082,0.5680778724642612,-12.1549025926606
735,1,-0.004307132776327797,0.7746132144849331,0.24463824083697555,0.40283655500090393,-0.8812332548676003,2.206471310473812,0.052278084867417154,0.8975041172863435,-1.114294589446742,0.6034038575036271,1.536544182375464,0.8134798590691846,0.9835408231332854,0.21066630172116743,8.56569756879258,0.6457994333100142,1.5663562445571104,0.5728408813999498,-12.529024852129272
736,1,0.4231645172639596,0.2553078833436495,0.045680530359479055,-1.1082568995777606,0.6791602907729687,0.6510614709686559,0.07323051038160398,-0.303125861423889,-0.47027095303651445,1.0078278997694987,0.8239622691499485,0.6407067829785059,0.16042828166366094,1.3702488270438569,1.3248162428278956,0.6622425585292092,0.8593638001954673,0.7904637530972886,-9.609503246147844
737,1,1.3788070353551534,-0.29704569682192994,0.29521327187491325,0.7973481391527879,-2.1920534980219344,-0.33657524967546326,1.2452811341364831,-0.6702891591464188,0.16938230245735672,3.1726539392079216,0.42466492355449126,0.8643788921277585,1.5790411046048471,0.04369750826445265,0.40499105456613455,2.702932679026938,0.7152346705534208,1.088380869689721,-13.100118988253211
738,1,-0.28817912550270497,-0.11490297346818015,-2.061305408331302,0.6096230437428299,0.08920947907626016,0.19174986566453261,-0.023752033590898367,-0.442527185564941,0.0023752629927106836,0.42920743278787055,0.528409584297085,0.05112066348645555,1.2605493934655576,0.6750634280056518,0.7634557130322855,0.5894871011121987,0.801505381409338,1.00118833700991,-10.749445097163514
739,1,-0.7231733010196423,2.542325298585465,-1.933757060448562,1.8475987077754938,-0.32464536351683765,-1.640247509895962,-0.24553296817121073,-0.12987795320353468,-0.004434954916536058,0.25466458280411214,12.817229984606145,0.0595756424280371,5.5684595253911064,0.4108305501577655,0.08472902873681666,0.45174403138486807,0.9371246481631792,0.9977849793285789,-16.776654697206535
740,1,0.6494455244337423,0.15636000449347,0.49356449434119076,-1.1189946997009295,-1.2756885809222882,0.08399511523429919,0.23295919650771468,-0.38115615480284243,-0.2568726078144544,1.3222497333769598,0.7317122125292909,1.0966689884224072,0.15837436661208448,0.13122704381078235,0.6708525842713366,0.8021585766290862,0.8264812257034162,0.8794695794102861,-10.191423329517564
741,1,0.17690677500304153,-0.795569365059251,-0.509700012216844,-2.0136883667276018,1.9578192568312833,-0.9084454654119939,-0.2905730116743119,0.2289519702730242,0.3151588943940983,0.7499776521745298,0.2334743079613396,0.3290189225042508,0.05412678900080218,6.355897411956547,0.20389817365698495,0.42797623355930764,1.1212857132172958,1.1706737610362021,-13.207180687331446
742,1,1.17434100992871,-1.6965941654929282,1.1030110284891879,-0.38220530662253904,-1.0347602826135682,-0.9946866559678731,1.8784458428255741,0.8752292155877267,-0.009733876906715844,2.482358737300368,0.0791893864515847,2.278718524245355,0.3834115330078456,0.1752201073411431,0.1838520378181898,5.77844728851685,1.5490078168300183,0.9951448859010172,-14.257963245845014
743,1,-0.3656938614269828,-1.0746834880728195,0.602240391888127,0.36193365021710416,0.20675071216392663,0.20791564899314435,0.2544390310814343,-2.2684598578152824,0.6454583108333533,0.3910841073910041,0.16702359557338817,1.249431278106521,0.9364308301908167,0.7773231307266141,0.7784105294118212,0.8231036350655938,0.3216697345461274,1.3808912933252264,-12.01825010322213
744,1,0.654690309614649,-0.7718502103406171,0.1583433760896107,0.1616188481699082,0.26490108027829073,0.0430472335426531,-0.6005117181810984,-0.948983723277355,2.0792361996377013,1.3305978753154888,0.24021516116444677,0.7334557952723787,0.7363443651870226,0.8335023947533254,0.6386853730853205,0.2950489330012966,0.6222011404189332,2.8281367421524717,-11.636446137237897
745,1,-0.8189986603788797,-0.1894610213387755,0.1822011019374693,-0.7294523971972935,-0.38853495015371536,0.9996405708320231,-0.13249285939666428,1.3438349357768784,0.14177748226594844,0.22700155927881524,0.4831861839415405,0.7547575722335197,0.2527529178752668,0.38051033508956206,2.012884333003217,0.5173728775444224,1.9579881027976211,1.0734617870819423,-10.403317074272447
746,1,1.1353584106604138,0.34023245533490604,-0.22065219179126716,1.1013059141394772,-0.1899841328761869,-0.3130663188915392,0.45506140724854915,-0.684829607443976,0.17303873696548688,2.3689103767772846,0.9123596134839489,0.46543509153554197,2.274060720337813,0.48288296680028325,0.4165788237126518,1.0471515713501505,0.7100536107335192,1.0903724863739468,-10.023685959562037
747,1,-1.9875271393889422,0.8615936173222696,0.20932008785511108,-0.0037261711160577783,-0.3835538462792036,0.014119979678901105,1.7190726121725743,0.23169229750661333,-1.6880073016565666,0.055852970528275835,1.7055921300340915,0.779723511500573,0.6038246695802354,0.38279157997338714,0.6168952612275787,4.772580455432202,1.122823111108386,0.42998556061292814,-13.641451808173176
748,1,-1.557543271124168,-0.00036401014613621365,0.3479243045916173,0.483555592715502,-0.759466514465217,1.5945727814677095,1.5673914006055498,0.7291858850043015,-0.2795973886736317,0.09356939501064684,0.6062657775918191,0.920819877601869,1.0835760310653877,0.24381151849989202,4.110264319529279,3.978360026464034,1.4399277554488168,0.869533259751033,-12.753883201955066
749,1,1.1532160014963693,0.23369958474217103,-0.6388579071746284,2.1657005556695945,1.1908137506715224,-1.0529955441079453,0.08370759706517161,0.988904726691526,0.3820660248489154,2.42022183130401,0.8028715838502438,0.28177976492441514,8.156708086464176,2.5319164365774567,0.1714275324600326,0.6706211654277646,1.6396000880427801,1.2104994129421194,-13.340782767204935
750,1,0.738837313470026,-0.7471424208049214,-0.7908729005312066,0.672237624458567,-0.27596758110678,0.26874257786514094,-1.0223295370101038,-1.8488662773920381,0.987832954940045,1.4719746168408705,0.24744401985366982,0.23479382728088713,1.3589130460542904,0.43554328447579466,0.837353541361451,0.17785343897206946,0.3967562611133839,1.638721684896676,-12.155019079362095
751,1,-0.7257355116064103,1.7014911189535569,-0.8411196089849038,-1.047335925145148,-0.2311759397536144,1.0447527517761837,0.7243766462674197,-1.0371717275541446,0.03153689463578171,0.2538827801576568,4.6729442936204375,0.22105504617108107,0.17259575239364655,0.45959430343265406,2.124854441964898,1.4466520786645114,0.595361875748191,1.0158934253222238,-12.256722158185271
752,1,-0.3824173137910778,-0.796662884578945,0.8726923516259176,-0.7763849807887118,-1.6336078578778261,-0.33400029977928275,-1.6102046266820593,-0.5080782604224169,-1.0047149294152777,0.3833140022225093,0.23316813843096454,1.7284599711199442,0.23891152665453136,0.08540681081347579,0.406244387940003,0.08783936309225188,0.7756614496562809,0.6051024692040672,-12.663379655841279
753,1,-0.6923364807659133,-0.5534644999507068,1.6406846492624823,0.3488592874516627,-0.14314868423918667,-0.8253534477114703,-0.32169303760890133,0.5662263990197158,0.3209920521943959,0.26426476599241755,0.3121855988458569,4.344112930191535,0.9218535983634412,0.5107993531931306,0.22527708686879408,0.4122886182604473,1.327255397974174,1.1740931073994563,-10.684464888084715
754,1,-0.9571361148582894,-0.3046216630309254,0.4574618766913838,-1.193637123267994,-0.1024882069964601,-0.33769661471376383,-0.4660657680799087,-0.1495590198561705,-2.242681005452688,0.19232601774951094,0.42082172306526666,1.0501723063895467,0.14480539406103954,0.5363406126393107,0.4044464496975304,0.3467057221904008,0.9279480671097586,0.3258427086916894,-12.288792288642185
755,1,-0.24386704769103346,-1.9622609004898062,1.4718547314653734,0.27861267800091477,0.22088542910827758,-0.2774972347811367,0.14455053690404918,0.7808324521847532,0.4577327351801405,0.452648018226343,0.05757233737255992,3.547438088528659,0.8473302232036893,0.7906202736548609,0.4347445413177827,0.7214159826480034,1.4775956797838965,1.257174028589129,-11.830361236083842
756,1,0.7575846945810844,-0.2548583947048346,-0.1086669987944452,0.19792060591454358,-0.15470050284238762,0.215902635419727,0.7836872976891693,-0.2900460487919613,0.6163071342684674,1.5054647183549639,0.4467169646383207,0.5323785947068519,0.7691300001124413,0.5037674110647351,0.7859069816630024,1.553366882212363,0.8650023767242149,1.3609099639340052,-9.189717609830993
757,1,0.37420915222611,0.29683011874233023,-0.4233498918089392,1.1254359061326247,-0.65947662705607,-1.5837776920833464,1.8173506177048864,-0.9309706105534369,0.5505804553111374,0.9503271195125792,0.8660576020961117,0.3649408949445618,2.3408710117624625,0.2748933836059944,0.09066959260466152,5.369961511871662,0.6278303418662062,1.3169128239313037,-12.815367449562487
758,1,0.8810798856787476,-0.3449694732013283,-1.1970187933657492,-0.38780608979455,0.29189126171734303,-0.3064738772834272,-1.1657852382743816,0.33792096508388025,-1.1257089148228139,1.7459448366947492,0.400932029778612,0.1442189638485881,0.38084328735316014,0.860939980589745,0.4198874193764009,0.1497269037508578,1.184073346430608,0.5695808967753492,-10.969519981241216
759,1,0.7803233879264966,1.435486064040824,-0.660598519890172,-0.07509105136831899,-2.0315231357617174,0.7816096673344207,-0.4115150837530987,-1.2589848091661446,-0.6219366760439333,1.5471090579394966,3.39594908890764,0.2745235515083893,0.5542667213338697,0.05298069045173466,1.5494989193103392,0.37016067882952275,0.5328622107877583,0.7327370754072446,-13.265820032021526
760,1,0.4559644681056523,1.8859253973019512,-1.445924033150733,-1.3361641276857255,1.607156802650284,2.3405475250409165,1.0945019458598864,-1.5883115135052257,1.7467923993239935,1.0482869563467365,5.830544992883242,0.10698048548684203,0.12204115522522137,4.1728037132520175,10.060904086320138,2.255569148296838,0.451962640307629,2.3950310604752962,-19.5073050244226
761,1,-1.2781589035685283,-0.41108878387365805,0.15442234016597373,0.46598193359352025,0.6871132830348337,-1.4716757453143592,-0.22200275597257824,0.18117526481403753,1.3400133088135038,0.13083861206053016,0.3703500866154124,0.7300128138308346,1.0609644153786266,1.3833885212272634,0.10372512637716219,0.46468138250394486,1.0948174449259227,1.9542503249692287,-11.55013136068344
762,1,1.0457663212808133,-0.7865705878231231,0.9281237788549316,-0.5480224827172056,0.9440821256231697,-0.9438294039908184,0.7157664655206779,0.8895252658339236,0.4178545915630991,2.127440439496024,0.2360091495595885,1.8473432662002576,0.31423097344593204,1.8830608239023936,0.19542174035514062,1.4317819088128136,1.5601198307847466,1.2323553978370672,-11.33762038582364
763,1,-0.33478107397455115,1.5798789325959028,-0.10912379472242345,0.5650277997903936,2.7476357099963042,0.6135083961901963,0.17738526040835217,0.6121881460172487,-1.116392170772438,0.4058639440302147,4.038424816813087,0.5320868486261642,1.1948651809718374,16.398056996621307,1.2664403302184688,0.7504083998596336,1.3581100620382056,0.5722404061736869,-14.529309853342781
764,1,0.14827182983188497,-0.802873854651294,-0.6653623847631276,1.1193044315710996,0.5931516547979678,-1.8751956702985206,1.0743321454356898,1.2562182106579116,-0.6812543249863737,0.7246447065321534,0.2314367581807617,0.27295867695600595,2.323710630970151,1.2358784166088455,0.06391285242841649,2.2016312756364402,1.8740635699930364,0.7113240670644548,-12.983801483797176
